additive_.C3_NMR_shift additive_.C3_electrostatic_charge additive_.C4_NMR_shift additive_.C4_electrostatic_charge additive_.C5_NMR_shift additive_.C5_electrostatic_charge additive_.N1_electrostatic_charge additive_.O1_electrostatic_charge additive_E_HOMO additive_E_LUMO additive_V1_frequency additive_V1_intensity additive_dipole_moment additive_electronegativity additive_hardness additive_molecular_volume additive_molecular_weight additive_ovality additive_surface_area aryl_halide_.C1_NMR_shift aryl_halide_.C1_electrostatic_charge aryl_halide_.C2_NMR_shift aryl_halide_.C2_electrostatic_charge aryl_halide_.C3_NMR_shift aryl_halide_.C3_electrostatic_charge aryl_halide_.C4_NMR_shift aryl_halide_.C4_electrostatic_charge aryl_halide_.H2_NMR_shift aryl_halide_.H2_electrostatic_charge aryl_halide_.H3_NMR_shift aryl_halide_.H3_electrostatic_charge aryl_halide_E_HOMO aryl_halide_E_LUMO aryl_halide_V1_frequency aryl_halide_V1_intensity aryl_halide_V2_frequency aryl_halide_V2_intensity aryl_halide_V3_frequency aryl_halide_V3_intensity aryl_halide_dipole_moment aryl_halide_electronegativity aryl_halide_hardness aryl_halide_molecular_volume aryl_halide_molecular_weight aryl_halide_ovality aryl_halide_surface_area base_.N1_electrostatic_charge base_E_HOMO base_E_LUMO base_dipole_moment base_electronegativity base_hardness base_molecular_volume base_molecular_weight base_ovality base_surface_area ligand_.C10_NMR_shift ligand_.C10_electrostatic_charge ligand_.C11_NMR_shift ligand_.C11_electrostatic_charge ligand_.C12_NMR_shift ligand_.C12_electrostatic_charge ligand_.C13_NMR_shift ligand_.C13_electrostatic_charge ligand_.C14_NMR_shift ligand_.C14_electrostatic_charge ligand_.C15_NMR_shift ligand_.C15_electrostatic_charge ligand_.C16_NMR_shift ligand_.C16_electrostatic_charge ligand_.C17_NMR_shift ligand_.C17_electrostatic_charge ligand_.C1_NMR_shift ligand_.C1_electrostatic_charge ligand_.C2_NMR_shift ligand_.C2_electrostatic_charge ligand_.C3_NMR_shift ligand_.C3_electrostatic_charge ligand_.C4_NMR_shift ligand_.C4_electrostatic_charge ligand_.C5_NMR_shift ligand_.C5_electrostatic_charge ligand_.C6_NMR_shift ligand_.C6_electrostatic_charge ligand_.C7_NMR_shift ligand_.C7_electrostatic_charge ligand_.C8_NMR_shift ligand_.C8_electrostatic_charge ligand_.C9_NMR_shift ligand_.C9_electrostatic_charge ligand_.H11_NMR_shift ligand_.H11_electrostatic_charge ligand_.H3_NMR_shift ligand_.H3_electrostatic_charge ligand_.H4_NMR_shift ligand_.H4_electrostatic_charge ligand_.H9_NMR_shift ligand_.H9_electrostatic_charge ligand_.P1_electrostatic_charge ligand_V10_frequency ligand_V10_intensity ligand_V1_frequency ligand_V1_intensity ligand_V2_frequency ligand_V2_intensity ligand_V3_frequency ligand_V3_intensity ligand_V4_frequency ligand_V4_intensity ligand_V5_frequency ligand_V5_intensity ligand_V6_frequency ligand_V6_intensity ligand_V7_frequency ligand_V7_intensity ligand_V8_frequency ligand_V8_intensity ligand_V9_frequency ligand_V9_intensity ligand_dipole_moment
-9.583519e-01 -7.774578e-01 -7.712990e-01 -2.459187e-02  1.063834e+00 -4.120050e-02  2.590062e-01  9.036464e-01  5.956255e-01 -3.765252e-01  1.910809e-01 -6.221961e-01 -4.198552e-01 -2.373883e-01 -8.627314e-01 -5.833422e-02 -2.054251e-01 -4.480954e-01 -1.606190e-01  5.382641e-01 -9.929272e-01  4.300070e-01  1.231055e+00 -4.810484e-01 -9.137499e-01 -4.068133e-01  6.793222e-01 -6.919759e-01 -1.266077e+00 -6.298082e-01  6.226987e-01  2.591117e-01  1.741235e-01 -3.055934e-01  1.772567e+00 -6.666885e-01 -5.440571e-01 -5.847240e-01 -3.383749e-01 -2.609284e-01 -2.521307e-01 -2.619458e-01 -1.214234e+00 -5.692459e-01 -1.218145e+00 -1.214206e+00 -8.899541e-01 -1.246867e+00 -1.405693e+00 -1.138348e+00  1.388555e+00 -7.070175e-01 -4.464099e-01 -5.965854e-01 -2.856930e-01 -4.217492e-01  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
-9.583519e-01 -7.774578e-01 -7.712990e-01 -2.459187e-02  1.063834e+00 -4.120050e-02  2.590062e-01  9.036464e-01  5.956255e-01 -3.765252e-01  1.910809e-01 -6.221961e-01 -4.198552e-01 -2.373883e-01 -8.627314e-01 -5.833422e-02 -2.054251e-01 -4.480954e-01 -1.606190e-01  5.517523e-01 -2.230559e-01  3.300167e-01  2.046689e-01 -4.509693e-01 -7.959972e-03 -4.289773e-01 -7.767061e-02 -6.925394e-01 -2.589704e-01 -6.265292e-01  2.052470e-01  2.569520e-01  1.454355e-01 -2.436028e-01 -3.672712e-01  2.456250e-01 -4.650979e-01  5.095838e-01 -6.869201e-01 -1.766442e+00 -2.521307e-01 -2.619458e-01  7.444819e-01  9.285434e-01  8.419530e-01  7.688463e-01  1.396611e+00  4.584070e-02  5.700251e-01 -1.572856e-01 -4.628516e-01  1.414035e+00 -9.387588e-01 -8.119711e-01 -1.056489e+00 -9.579783e-01  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
-9.583519e-01 -7.774578e-01 -7.712990e-01 -2.459187e-02  1.063834e+00 -4.120050e-02  2.590062e-01  9.036464e-01  5.956255e-01 -3.765252e-01  1.910809e-01 -6.221961e-01 -4.198552e-01 -2.373883e-01 -8.627314e-01 -5.833422e-02 -2.054251e-01 -4.480954e-01 -1.606190e-01  5.224929e-01  1.928935e-01  2.842182e-01 -6.903394e-02 -5.308499e-01 -7.572953e-01 -3.952960e-01  1.066690e+00 -6.946680e-01  8.056856e-01 -6.321184e-01  1.092332e+00  2.857953e-01  5.133899e-01 -3.591273e-01 -7.813365e-01  2.786291e-01  1.244940e+00  4.734340e-01 -3.168515e-01  6.518918e-01 -2.916634e-01 -2.767171e-01  2.639845e-01 -9.138700e-01  2.821438e-01  2.637612e-01  1.396611e+00  4.584070e-02  5.700251e-01 -1.572856e-01 -4.628516e-01  1.414035e+00 -9.387588e-01 -8.119711e-01 -1.056489e+00 -9.579783e-01  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
-9.583519e-01 -7.774578e-01 -7.712990e-01 -2.459187e-02  1.063834e+00 -4.120050e-02  2.590062e-01  9.036464e-01  5.956255e-01 -3.765252e-01  1.910809e-01 -6.221961e-01 -4.198552e-01 -2.373883e-01 -8.627314e-01 -5.833422e-02 -2.054251e-01 -4.480954e-01 -1.606190e-01  5.927942e-01  2.075612e+00  1.991899e-01 -1.852664e+00 -3.709087e-01  1.708924e+00 -4.440911e-01 -1.739506e+00 -6.948558e-01  1.899116e+00 -6.269763e-01 -1.568922e+00  2.570913e-01  1.928330e-01 -1.759980e-01 -7.857790e-01 -3.146498e-01 -4.783016e-01 -2.135861e-02  1.715467e+00  1.357020e+00 -2.521307e-01 -2.619458e-01 -1.446831e+00 -1.562929e+00 -1.419676e+00 -1.436966e+00  1.396611e+00  4.584070e-02  5.700251e-01 -1.572856e-01 -4.628516e-01  1.414035e+00 -9.387588e-01 -8.119711e-01 -1.056489e+00 -9.579783e-01  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
 7.857620e-01  1.468074e+00  4.068347e-01 -4.594312e-01 -1.262489e-01 -5.146987e-01 -5.075592e-01 -5.520669e-02 -1.231488e+00 -8.726629e-01  1.607501e+00 -7.146398e-01  1.932753e+00  1.503459e+00  5.972756e-01 -2.806359e-02  1.066264e-02  6.539771e-01  1.289027e-01  5.542190e-01  5.833021e-01  2.725405e-01 -4.978351e-01 -4.507892e-01  2.761287e-01 -4.299763e-01 -2.550908e-01 -6.934785e-01  9.783325e-01 -6.263056e-01  4.870269e-02  2.547225e-01  1.666397e-01 -2.357739e-01 -4.127413e-01  2.850640e-01 -4.412586e-01  7.843719e-01 -6.179563e-01 -1.747675e+00 -2.521307e-01 -2.619458e-01  5.144349e-01 -6.513987e-02  6.404217e-01  5.451173e-01 -5.066570e-01  1.201026e+00  8.356679e-01  1.295634e+00 -9.257032e-01 -7.070175e-01  1.385169e+00  1.408556e+00  1.342182e+00  1.379727e+00  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
 7.857620e-01  1.468074e+00  4.068347e-01 -4.594312e-01 -1.262489e-01 -5.146987e-01 -5.075592e-01 -5.520669e-02 -1.231488e+00 -8.726629e-01  1.607501e+00 -7.146398e-01  1.932753e+00  1.503459e+00  5.972756e-01 -2.806359e-02  1.066264e-02  6.539771e-01  1.289027e-01  3.159453e-01 -5.514370e-01  6.909306e-02  4.145078e-01  9.315494e-02 -9.853897e-02  2.291888e+00 -9.659543e-03  1.628154e+00 -7.481367e-01  1.361668e+00  2.313378e-01  2.632919e-01  1.254787e-01 -2.539073e-01 -3.743269e-01  2.006486e-01 -4.884761e-01 -2.120457e-01 -7.330813e-01 -1.421618e+00 -2.521307e-01 -2.767171e-01  1.095418e+00  1.978889e+00  1.065877e+00  1.093302e+00 -5.066570e-01  1.201026e+00  8.356679e-01  1.295634e+00 -9.257032e-01 -7.070175e-01  1.385169e+00  1.408556e+00  1.342182e+00  1.379727e+00  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
 7.857620e-01  1.468074e+00  4.068347e-01 -4.594312e-01 -1.262489e-01 -5.146987e-01 -5.075592e-01 -5.520669e-02 -1.231488e+00 -8.726629e-01  1.607501e+00 -7.146398e-01  1.932753e+00  1.503459e+00  5.972756e-01 -2.806359e-02  1.066264e-02  6.539771e-01  1.289027e-01  5.224929e-01  1.928935e-01  2.842182e-01 -6.903394e-02 -5.308499e-01 -7.572953e-01 -3.952960e-01  1.066690e+00 -6.946680e-01  8.056856e-01 -6.321184e-01  1.092332e+00  2.857953e-01  5.133899e-01 -3.591273e-01 -7.813365e-01  2.786291e-01  1.244940e+00  4.734340e-01 -3.168515e-01  6.518918e-01 -2.916634e-01 -2.767171e-01  2.639845e-01 -9.138700e-01  2.821438e-01  2.637612e-01 -5.066570e-01  1.201026e+00  8.356679e-01  1.295634e+00 -9.257032e-01 -7.070175e-01  1.385169e+00  1.408556e+00  1.342182e+00  1.379727e+00  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
 7.857620e-01  1.468074e+00  4.068347e-01 -4.594312e-01 -1.262489e-01 -5.146987e-01 -5.075592e-01 -5.520669e-02 -1.231488e+00 -8.726629e-01  1.607501e+00 -7.146398e-01  1.932753e+00  1.503459e+00  5.972756e-01 -2.806359e-02  1.066264e-02  6.539771e-01  1.289027e-01  5.166148e-01 -2.522453e-01  3.395048e-01  3.187118e-01 -5.280581e-01 -7.120058e-01 -3.945111e-01  1.007549e+00 -6.937289e-01 -2.877449e-01 -6.321929e-01  8.314245e-01 -3.740987e+00 -3.704989e+00  3.735462e+00  8.218764e-01  3.340819e+00  2.558765e+00  3.150631e+00  1.202576e+00  7.427593e-01  3.740671e+00  3.741097e+00  4.935215e-01  7.970149e-02  4.836751e-01  4.874902e-01 -5.066570e-01  1.201026e+00  8.356679e-01  1.295634e+00 -9.257032e-01 -7.070175e-01  1.385169e+00  1.408556e+00  1.342182e+00  1.379727e+00  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
 7.857620e-01  1.468074e+00  4.068347e-01 -4.594312e-01 -1.262489e-01 -5.146987e-01 -5.075592e-01 -5.520669e-02 -1.231488e+00 -8.726629e-01  1.607501e+00 -7.146398e-01  1.932753e+00  1.503459e+00  5.972756e-01 -2.806359e-02  1.066264e-02  6.539771e-01  1.289027e-01  5.395237e-01  7.949255e-01  2.665192e-01 -7.989082e-01 -4.354795e-01  2.678942e-01 -4.150909e-01 -9.245563e-02 -6.945428e-01  1.064656e+00 -6.294356e-01 -3.165675e-01  2.738817e-01  5.308522e-01 -2.510251e-01 -4.687950e-01  4.091556e-01 -5.452425e-01  1.542971e-01 -8.692292e-01  1.343311e-02 -2.916634e-01 -2.619458e-01  7.577440e-01 -9.579483e-01  8.195606e-01  7.722361e-01 -5.066570e-01  1.201026e+00  8.356679e-01  1.295634e+00 -9.257032e-01 -7.070175e-01  1.385169e+00  1.408556e+00  1.342182e+00  1.379727e+00  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
 7.857620e-01  1.468074e+00  4.068347e-01 -4.594312e-01 -1.262489e-01 -5.146987e-01 -5.075592e-01 -5.520669e-02 -1.231488e+00 -8.726629e-01  1.607501e+00 -7.146398e-01  1.932753e+00  1.503459e+00  5.972756e-01 -2.806359e-02  1.066264e-02  6.539771e-01  1.289027e-01 -7.026747e-01 -3.908951e-01  2.988153e-01  1.772986e-01  2.266770e+00 -1.108906e-01  2.416324e+00  1.293196e-01  1.826992e+00 -7.193622e-01  2.508129e+00 -1.339324e-01  2.783406e-01  3.038430e-01 -2.737737e-01 -4.714082e-01 -8.690993e-01 -5.469218e-01 -9.347932e-01 -8.978158e-01 -1.583076e-01 -2.784859e-01 -2.767171e-01  1.338728e+00  1.086081e+00  1.245016e+00  1.319936e+00 -5.066570e-01  1.201026e+00  8.356679e-01  1.295634e+00 -9.257032e-01 -7.070175e-01  1.385169e+00  1.408556e+00  1.342182e+00  1.379727e+00  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
 7.857620e-01  1.468074e+00  4.068347e-01 -4.594312e-01 -1.262489e-01 -5.146987e-01 -5.075592e-01 -5.520669e-02 -1.231488e+00 -8.726629e-01  1.607501e+00 -7.146398e-01  1.932753e+00  1.503459e+00  5.972756e-01 -2.806359e-02  1.066264e-02  6.539771e-01  1.289027e-01  5.927942e-01  2.075612e+00  1.991899e-01 -1.852664e+00 -3.709087e-01  1.708924e+00 -4.440911e-01 -1.739506e+00 -6.948558e-01  1.899116e+00 -6.269763e-01 -1.568922e+00  2.570913e-01  1.928330e-01 -1.759980e-01 -7.857790e-01 -3.146498e-01 -4.783016e-01 -2.135861e-02  1.715467e+00  1.357020e+00 -2.521307e-01 -2.619458e-01 -1.446831e+00 -1.562929e+00 -1.419676e+00 -1.436966e+00 -5.066570e-01  1.201026e+00  8.356679e-01  1.295634e+00 -9.257032e-01 -7.070175e-01  1.385169e+00  1.408556e+00  1.342182e+00  1.379727e+00  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
 7.857620e-01  1.468074e+00  4.068347e-01 -4.594312e-01 -1.262489e-01 -5.146987e-01 -5.075592e-01 -5.520669e-02 -1.231488e+00 -8.726629e-01  1.607501e+00 -7.146398e-01  1.932753e+00  1.503459e+00  5.972756e-01 -2.806359e-02  1.066264e-02  6.539771e-01  1.289027e-01  5.991184e-01  1.437093e+00  2.696211e-01 -1.405616e+00 -3.728899e-01  1.750096e+00 -4.434346e-01 -1.786818e+00 -6.940420e-01  8.344601e-01 -6.273489e-01 -1.777648e+00  2.597387e-01  1.728762e-01 -1.931987e-01 -7.687931e-01 -3.902596e-01 -3.971363e-01 -2.422326e-01  9.802238e-01  1.425191e+00 -2.521307e-01 -2.619458e-01 -1.213213e+00 -5.692459e-01 -1.173360e+00 -1.205489e+00 -5.066570e-01  1.201026e+00  8.356679e-01  1.295634e+00 -9.257032e-01 -7.070175e-01  1.385169e+00  1.408556e+00  1.342182e+00  1.379727e+00  1.511550e+00 -1.603711e+00  1.731462e+00  2.099241e-01  1.651528e+00 -1.459714e+00 -1.386876e+00  1.424717e+00 -1.725755e+00 -1.218339e+00 -1.624285e+00  1.628096e+00 -1.419018e+00  2.936739e-01 -1.184336e+00  2.563601e-01  2.045401e-01  1.682863e+00 -5.727258e-01 -1.372679e+00  9.817276e-01  1.644678e+00  1.024760e+00  8.838197e-01 -9.067377e-01 -9.082113e-01  1.367935e+00  2.294065e-01  1.236613e+00  1.531507e+00  1.703991e+00 -1.699026e+00 -1.719173e+00  1.725568e+00 -1.584988e+00 -1.672955e+00  9.742483e-01 -1.318741e+00  1.064737e+00 -9.326737e-01  1.726205e+00  1.686548e+00 -1.121851e+00 -7.477746e-01 -5.522332e-01 -5.799497e-01 -4.848060e-01  1.050068e+00 -5.889281e-01 -4.376632e-01 -2.628374e-01 -5.785686e-01 -1.034364e+00 -8.753893e-01 -6.341035e-01  6.198399e-01 -6.399083e-01  1.720885e+00 -1.421899e+00 -8.421658e-01 -7.814700e-01  1.523255e+00 -1.329986e+00 -9.718676e-01
