additive_.C3_NMR_shift additive_.C3_electrostatic_charge additive_.C4_NMR_shift additive_.C4_electrostatic_charge additive_.C5_NMR_shift additive_.C5_electrostatic_charge additive_.N1_electrostatic_charge additive_.O1_electrostatic_charge additive_E_HOMO additive_E_LUMO additive_V1_frequency additive_V1_intensity additive_dipole_moment additive_electronegativity additive_hardness additive_molecular_volume additive_molecular_weight additive_ovality additive_surface_area aryl_halide_.C1_NMR_shift aryl_halide_.C1_electrostatic_charge aryl_halide_.C2_NMR_shift aryl_halide_.C2_electrostatic_charge aryl_halide_.C3_NMR_shift aryl_halide_.C3_electrostatic_charge aryl_halide_.C4_NMR_shift aryl_halide_.C4_electrostatic_charge aryl_halide_.H2_NMR_shift aryl_halide_.H2_electrostatic_charge aryl_halide_.H3_NMR_shift aryl_halide_.H3_electrostatic_charge aryl_halide_E_HOMO aryl_halide_E_LUMO aryl_halide_V1_frequency aryl_halide_V1_intensity aryl_halide_V2_frequency aryl_halide_V2_intensity aryl_halide_V3_frequency aryl_halide_V3_intensity aryl_halide_dipole_moment aryl_halide_electronegativity aryl_halide_hardness aryl_halide_molecular_volume aryl_halide_molecular_weight aryl_halide_ovality aryl_halide_surface_area base_.N1_electrostatic_charge base_E_HOMO base_E_LUMO base_dipole_moment base_electronegativity base_hardness base_molecular_volume base_molecular_weight base_ovality base_surface_area ligand_.C10_NMR_shift ligand_.C10_electrostatic_charge ligand_.C11_NMR_shift ligand_.C11_electrostatic_charge ligand_.C12_NMR_shift ligand_.C12_electrostatic_charge ligand_.C13_NMR_shift ligand_.C13_electrostatic_charge ligand_.C14_NMR_shift ligand_.C14_electrostatic_charge ligand_.C15_NMR_shift ligand_.C15_electrostatic_charge ligand_.C16_NMR_shift ligand_.C16_electrostatic_charge ligand_.C17_NMR_shift ligand_.C17_electrostatic_charge ligand_.C1_NMR_shift ligand_.C1_electrostatic_charge ligand_.C2_NMR_shift ligand_.C2_electrostatic_charge ligand_.C3_NMR_shift ligand_.C3_electrostatic_charge ligand_.C4_NMR_shift ligand_.C4_electrostatic_charge ligand_.C5_NMR_shift ligand_.C5_electrostatic_charge ligand_.C6_NMR_shift ligand_.C6_electrostatic_charge ligand_.C7_NMR_shift ligand_.C7_electrostatic_charge ligand_.C8_NMR_shift ligand_.C8_electrostatic_charge ligand_.C9_NMR_shift ligand_.C9_electrostatic_charge ligand_.H11_NMR_shift ligand_.H11_electrostatic_charge ligand_.H3_NMR_shift ligand_.H3_electrostatic_charge ligand_.H4_NMR_shift ligand_.H4_electrostatic_charge ligand_.H9_NMR_shift ligand_.H9_electrostatic_charge ligand_.P1_electrostatic_charge ligand_V10_frequency ligand_V10_intensity ligand_V1_frequency ligand_V1_intensity ligand_V2_frequency ligand_V2_intensity ligand_V3_frequency ligand_V3_intensity ligand_V4_frequency ligand_V4_intensity ligand_V5_frequency ligand_V5_intensity ligand_V6_frequency ligand_V6_intensity ligand_V7_frequency ligand_V7_intensity ligand_V8_frequency ligand_V8_intensity ligand_V9_frequency ligand_V9_intensity ligand_dipole_moment
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   139.770000     0.128000   122.500000    -0.139000   120.970000    -0.154000   124.830000     0.070000     7.150000     0.143000     7.400000     0.150000    -0.264800    -0.039600   731.482000     2.868000  1351.720000     3.211000  1634.876000     5.078000     0.770806     0.150000     0.110000   145.020000   180.556000     1.247000   166.460000    -0.755000    -0.170300     0.056900     5.039158     0.060000     0.110000   376.470000   339.409000     1.685000   424.900000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   125.440000    -0.101000   126.170000     0.040000   112.390000    -0.394000   149.680000     0.497000     7.110000     0.099000     6.610000     0.180000    -6.000000    -0.350000  1629.822000    12.317000  1532.172000    94.322000  1653.924000    37.812000     2.975340     3.180000     2.820000   144.610000   187.036000     1.240000   165.270000    -0.755000    -0.170300     0.056900     5.039158     0.060000     0.110000   376.470000   339.409000     1.685000   424.900000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   134.170000     0.186000   122.170000    -0.205000   122.670000    -0.156000   135.260000     0.125000     6.980000     0.146000     6.980000     0.136000    -0.237300    -0.010400   728.032000     2.439000  1359.048000     0.053000  1629.804000     0.560000     2.329740     0.120000     0.110000   149.790000   140.613000     1.255000   171.150000    -0.755000    -0.170300     0.056900     5.039158     0.060000     0.110000   376.470000   339.409000     1.685000   424.900000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000 -1201.760000     0.194000   178.220000    -0.304000   256.460000     0.217000   686.890000    -0.442000   288.480000     0.137000   189.190000     0.074000    -0.246500    -0.038300   740.683000     0.519000  1305.598000     8.438000  1620.967000    57.989000     3.355629     0.140000     0.100000   118.100000   204.994000     1.178000   137.170000    -0.755000    -0.170300     0.056900     5.039158     0.060000     0.110000   376.470000   339.409000     1.685000   424.900000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   133.690000    -0.304000   131.130000     0.240000   117.610000    -0.443000   141.060000     0.386000     7.390000     0.065000     6.930000     0.172000    -0.258500    -0.039000   715.688000    19.593000  1295.516000     0.089000  1623.855000    10.105000     2.086875     0.150000     0.110000   111.130000   158.003000     1.164000   130.130000    -0.755000    -0.170300     0.056900     5.039158     0.060000     0.110000   376.470000   339.409000     1.685000   424.900000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000  -332.150000    -0.557000   -60.970000     0.392000   444.440000    -0.536000  -518.280000     0.439000   267.930000     0.042000   113.260000     0.188000    -0.249500    -0.039500   715.898000    20.803000  1291.420000     0.104000  1619.152000    11.530000     1.988625     0.140000     0.110000   118.020000   204.994000     1.176000   136.840000    -0.755000    -0.170300     0.056900     5.039158     0.060000     0.110000   376.470000   339.409000     1.685000   424.900000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   138.830000    -0.093000   125.650000     0.015000   120.950000    -0.223000   125.530000     0.130000     7.300000     0.100000     7.370000     0.156000    -0.261600    -0.041300   729.711000     3.216000  1349.391000     2.487000  1632.664000     3.838000     0.754193     0.150000     0.110000   149.530000   225.012000     1.256000   171.080000    -0.784000    -0.214800     0.002900     1.126227     0.110000     0.110000   214.200000   171.288000     1.402000   242.780000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   134.170000     0.186000   122.170000    -0.205000   122.670000    -0.156000   135.260000     0.125000     6.980000     0.146000     6.980000     0.136000    -0.237300    -0.010400   728.032000     2.439000  1359.048000     0.053000  1629.804000     0.560000     2.329740     0.120000     0.110000   149.790000   140.613000     1.255000   171.150000    -0.784000    -0.214800     0.002900     1.126227     0.110000     0.110000   214.200000   171.288000     1.402000   242.780000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   154.470000     0.537000   118.480000    -0.436000   129.840000     0.194000   114.940000    -0.432000     6.930000     0.175000     7.310000     0.088000    -0.261400    -0.037500   745.004000     0.013000  1316.305000     2.086000  1628.390000    47.034000     3.519084     0.150000     0.110000   106.570000   113.547000     1.155000   125.530000    -0.784000    -0.214800     0.002900     1.126227     0.110000     0.110000   214.200000   171.288000     1.402000   242.780000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   134.480000    -0.127000   127.980000     0.125000   117.100000    -0.407000   140.610000     0.365000     7.240000     0.102000     6.950000     0.170000    -0.261400    -0.038000   716.610000    20.188000  1298.019000     0.192000  1626.114000     8.514000     2.089781     0.150000     0.110000   106.610000   113.547000     1.154000   125.490000    -0.784000    -0.214800     0.002900     1.126227     0.110000     0.110000   214.200000   171.288000     1.402000   242.780000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000  -332.150000    -0.557000   -60.970000     0.392000   444.440000    -0.536000  -518.280000     0.439000   267.930000     0.042000   113.260000     0.188000    -0.249500    -0.039500   715.898000    20.803000  1291.420000     0.104000  1619.152000    11.530000     1.988625     0.140000     0.110000   118.020000   204.994000     1.176000   136.840000    -0.784000    -0.214800     0.002900     1.126227     0.110000     0.110000   214.200000   171.288000     1.402000   242.780000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   139.770000     0.128000   122.500000    -0.139000   120.970000    -0.154000   124.830000     0.070000     7.150000     0.143000     7.400000     0.150000    -0.264800    -0.039600   731.482000     2.868000  1351.720000     3.211000  1634.876000     5.078000     0.770806     0.150000     0.110000   145.020000   180.556000     1.247000   166.460000    -0.611000    -0.191300     0.050500     2.703408     0.070000     0.120000   170.580000   153.229000     1.268000   188.570000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000    48.970000    -0.183000   111.350000     0.061000   181.370000    -0.245000  2032.000000     0.153000   377.980000     0.083000   274.160000     0.157000    -0.252500    -0.042900   727.380000     3.162000  1346.735000     1.777000  1626.855000     3.008000     1.059432     0.150000     0.100000   156.410000   272.003000     1.266000   177.780000    -0.611000    -0.191300     0.050500     2.703408     0.070000     0.120000   170.580000   153.229000     1.268000   188.570000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   127.680000     0.021000   123.140000    -0.045000   112.080000    -0.405000   149.130000     0.517000     6.960000     0.137000     6.620000     0.190000    -0.220200    -0.011800   703.578000     0.047000  1351.340000    54.421000  1632.373000    10.492000     2.894904     0.120000     0.100000   140.110000   142.585000     1.231000   160.650000    -0.611000    -0.191300     0.050500     2.703408     0.070000     0.120000   170.580000   153.229000     1.268000   188.570000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   125.440000    -0.101000   126.170000     0.040000   112.390000    -0.394000   149.680000     0.497000     7.110000     0.099000     6.610000     0.180000    -6.000000    -0.350000  1629.822000    12.317000  1532.172000    94.322000  1653.924000    37.812000     2.975340     3.180000     2.820000   144.610000   187.036000     1.240000   165.270000    -0.611000    -0.191300     0.050500     2.703408     0.070000     0.120000   170.580000   153.229000     1.268000   188.570000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000  -625.550000    -0.377000    15.990000     0.195000    54.250000    -0.509000   739.360000     0.617000   353.410000     0.080000   296.620000     0.198000    -0.217600    -0.026900   699.275000     0.096000  1346.557000    77.439000  1624.512000    12.804000     2.775967     0.120000     0.100000   151.480000   234.032000     1.251000   171.950000    -0.611000    -0.191300     0.050500     2.703408     0.070000     0.120000   170.580000   153.229000     1.268000   188.570000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   134.170000     0.186000   122.170000    -0.205000   122.670000    -0.156000   135.260000     0.125000     6.980000     0.146000     6.980000     0.136000    -0.237300    -0.010400   728.032000     2.439000  1359.048000     0.053000  1629.804000     0.560000     2.329740     0.120000     0.110000   149.790000   140.613000     1.255000   171.150000    -0.611000    -0.191300     0.050500     2.703408     0.070000     0.120000   170.580000   153.229000     1.268000   188.570000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000  -339.200000    -0.139000   123.940000     0.009000   422.730000    -0.248000  2119.190000     0.200000   409.740000     0.084000   428.000000     0.143000    -0.230900    -0.028600   722.886000     2.419000  1283.563000     0.002000  1621.037000     0.046000     2.177715     0.130000     0.100000   161.180000   232.060000     1.274000   182.460000    -0.611000    -0.191300     0.050500     2.703408     0.070000     0.120000   170.580000   153.229000     1.268000   188.570000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
  140.710000     0.187000   117.520000    -0.168000   146.610000     0.062000    -0.313000    -0.067000    -0.233200    -0.032300   895.597000    10.129000     3.268545     0.130000     0.100000   154.390000   145.161000     1.225000   170.500000   154.470000     0.537000   118.480000    -0.436000   129.840000     0.194000   114.940000    -0.432000     6.930000     0.175000     7.310000     0.088000    -0.261400    -0.037500   745.004000     0.013000  1316.305000     2.086000  1628.390000    47.034000     3.519084     0.150000     0.110000   106.570000   113.547000     1.155000   125.530000    -0.611000    -0.191300     0.050500     2.703408     0.070000     0.120000   170.580000   153.229000     1.268000   188.570000   139.040000     0.122000   114.090000    -0.261000   141.190000    -0.045000    33.870000     0.648000    38.350000     0.457000    33.830000     0.682000    47.660000     1.008000    46.620000     1.858000   125.250000     0.158000   148.250000     0.010000   101.360000    -0.171000   104.850000    -0.346000   145.580000     0.364000   138.620000    -0.156000   129.940000     0.048000   140.880000    -0.004000   117.570000    -0.362000     7.100000     0.139000     6.410000     0.155000     6.450000     0.178000     6.930000     0.132000    -0.925000  1391.234000     0.050000  1661.113000    16.611000   906.540000     0.339000   983.599000     3.353000  3081.376000    27.489000  3077.215000    33.970000  1631.618000    37.445000  3025.675000    16.220000  1054.500000     1.432000  3041.406000    35.621000     3.735286
